950346.54999924,800499.45999146,3353.26000977
950336.52999878,800137.34000015,3452.97998047
950338.86000061,800252,3439.37988281
950340.15000153,800276.55000305,3420.66992188
950347.25,800519.04998779,3349.02001953
950348.22999954,800557.16000366,3340.33007813
950340.70000076,800550.07998657,3345.88989258
950332.68000031,800249.75999451,3446.98999023
950338.72000122,800538.92999268,3353.23999023
950337.36999893,800545.14001465,3348
950333.66999817,800534.76998901,3352.62988281
950332.84000015,800541.89001465,3351.10009766
950330.95000076,800527.95001221,3355.37988281
950335.31000137,800104.82999992,3461.27001953
950329.97999954,800228.22999573,3444.77001953
950312.14000034,800445.57998657,3385.72998047
950308.47000027,800513.92999268,3369.62011719
950308.05000019,800525.51998901,3365.62988281
950309.98999977,800422.76998901,3384.45996094
950309.60999966,800433.04000854,3380.82006836
950310.02999973,800447.60998535,3391.69995117
950310.09000015,800471.01000977,3399.12988281
950308.31000042,800487.13000488,3373.73999023
950308.13000011,800493.23001099,3372.43994141
950307.98000002,800501.5,3372.36010742
950311.32999992,800351.55000305,3399.13989258
950310.81999969,800366.73999023,3395.26000977
950310.07999992,800389.1000061,3389.73999023
950309.68999958,800401.97000122,3386.91992188
950309.43000031,800414.51998901,3386.04003906
950308.75,800440.04998779,3381.95996094
950309.43999958,800452.75,3396.26000977
950309.77000046,800456.01000977,3402.40991211
950309.43000031,800464.72000122,3399.25
950306.55000019,800519.72000122,3367.90991211
950314.02999973,800257.19000244,3427.37988281
950312.01000023,800314.97000122,3411.06005859
950310.85000038,800341.38000488,3400.04003906
950310.42000008,800357.60998535,3397.88989258
950309.84000015,800373.32998657,3393.38989258
950313,800269.41999817,3424.44995117
950312.10000038,800297.24000549,3418.06005859
950311.60999966,800306.92999268,3413.32006836
950310.94999981,800322.03999329,3407.11010742
950310.67000008,800329.02000427,3404.76000977
950308.85000038,800379.82000732,3391.30004883
950308.10000038,800408.55999756,3387.62011719
950305.30000019,800507.17001343,3371.11010742
950316.22999954,800212.08999634,3465.01000977
950313.35999966,800242.80000305,3431.62988281
950313.14999962,800263.24000549,3433.64990234
950312.14999962,800275.8500061,3422.61010742
950311.92000008,800281.8999939,3420.81005859
950311.71000004,800288.13999939,3419.36010742
950309.68999958,800334.82000732,3401.79003906
950307.67999983,800396.33999634,3389.19995117
950306.48000002,800478.10998535,3391.9699707
950313.25,800233.02999878,3435.16992188
950306.07000017,800428.01998901,3383.88989258
950305.84000015,800445.26000977,3384.70996094
950307.01999998,800463.25,3405.33007813
950312.09000015,800249.77000427,3430.12988281
950311.57999992,800263.21000671,3426.52001953
950316.69000053,800165.55999756,3476.20996094
950315.28999996,800157.68000031,3456.08007813
950313.43000031,800214.84999847,3445.5
950314.02000046,800219.62999725,3454.35009766
950312.72999954,800221.84999847,3438.0300293
950311.92000008,800267.96000671,3438.17993164
950302.82999992,800496.92999268,3373.82006836
950301.88999999,800526.14001465,3368.57006836
950314.35000038,800173.41000366,3452.12011719
950313.88000011,800181.95999908,3448.13989258
950313.57999992,800187.70999908,3445.62988281
950313.32999992,800193.87999725,3444
950314.14999962,800215.01000214,3459.4699707
950313.19999981,800225.22000122,3449.67993164
950307.05999994,800346.38999939,3399.34008789
950305.25,800415.8999939,3393.13989258
950304.6500001,800418.85998535,3386.14990234
950304.15999985,800435.07000732,3383.57006836
950304.9000001,800444.70001221,3395.13989258
950304.51000023,800455.02999878,3392.48999023
950302.58999991,800489.51998901,3376.19995117
950301.65999997,800515.26000977,3370.45996094
950316.19000053,800152.41999817,3474.04003906
950312.30000019,800229.33999634,3443.2199707
950306.21000004,800362.67999268,3397.83007813
950305.42000008,800386,3393.70996094
950314.13000011,800165.69000244,3453.87988281
950304.42000008,800403.64001465,3390.04003906
950304.23000002,800454.36999512,3399.32006836
950303.97000003,800468.26998901,3399.34008789
950313.90999985,800204.94999695,3462.45996094
950313.35999966,800225.44000244,3460.63989258
950308.35000038,800302.57000732,3417.54003906
950305.30000019,800369.8500061,3396.30004883
950315.34000015,800130.22999954,3463.94995117
950314.61999989,800155.31999969,3462.77001953
950305.28000021,800353.13999939,3398.61010742
950302.43000007,800450.07000732,3388.17993164
950303.86999989,800457.47000122,3407.01000977
950300.09,800504.23001099,3373.33007813
950314.52000046,800144.25999832,3460.76000977
950312.73999977,800208.48999786,3455.30004883
950306.94999981,800311.13999939,3411.55004883
950306.42000008,800327.71000671,3409.2199707
950304.03999996,800397.75,3398.63989258
950315.96000004,800157.72000122,3482.65991211
950308.21000004,800289.71000671,3424.36010742
950306.42000008,800318.63000488,3410.17993164
950305.48999977,800339.41999817,3404.32006836
950303.81999993,800375.55999756,3393.97998047
950303.21000004,800391.76000977,3391.05004883
950302.81999993,800409.6499939,3390.77001953
950303.47000003,800414.22000122,3399.45996094
950315.13000011,800122.44000053,3469.04003906
950315,800144.43000031,3472.79003906
950309.64999962,800238.47999573,3434.70996094
950301.46000004,800473.92001343,3398.36010742
950314.01000023,800136.97999954,3463.15991211
950314.21000004,800158.04000092,3470.30004883
950310.26000023,800216.34999847,3440.29003906
950309.69999981,800228.13000488,3436.87011719
950306.67999983,800294.21000671,3418.95996094
950300.97000003,800423.91000366,3386.55004883
950300.81,800430.41000366,3386.29003906
950300.63999999,800441.1499939,3386.79003906
950297.97000003,800511.48001099,3373.87011719
950314.73999977,800114.72999954,3470.16992188
950310.34000015,800233.63999939,3449.90991211
950308.10000038,800254.94000244,3430.44995117
950307.23000002,800272.91000366,3425.23999023
950301.25,800445.32998657,3400.55004883
950296.95000005,800522.04000854,3371.79003906
950296.57999992,800529.51998901,3369.54003906
950314.55000019,800149.24000168,3480.30004883
950312.23999977,800206.44999695,3468.7199707
950309.84000015,800220.86000061,3446.62988281
950309.06000042,800236.5,3441.83007813
950306.42000008,800279.50999451,3423.7199707
950303.73000002,800333.1000061,3407.12011719
950301.69000006,800381.23999023,3396.87011719
950300.85000002,800398.26998901,3391.92993164
950300.08,800449.1499939,3395.19995117
950300.63,800462.20001221,3403.94995117
950297.8499999,800487.04000854,3380.19995117
950297.30999994,800494.8500061,3376.2800293
950313.60999966,800158.79000092,3476.86010742
950309.89999962,800215.34999847,3451.09008789
950307.61000013,800244.42999268,3433.67993164
950306.55000019,800266.69999695,3427.81005859
950300.19,800468.35998535,3407.08007813
950306.26999998,800273.82000732,3431.89990234
950301.13,800358.45999146,3398.25
950298.97000003,800458.1000061,3398.48999023
950296.66000009,800497.23001099,3383.62988281
950303.45000005,800307.24000549,3416.09008789
950301.16999996,800345.36000061,3401.63989258
950300.5,800365.22000122,3399.41992188
950297.9000001,800436.07000732,3389.16992188
950297.74000001,800480.23001099,3396.97998047
950309.43000031,800177.38999939,3451.80004883
950308.68000031,800194.73999786,3448.2199707
950309.60999966,800209.88999939,3460.54003906
950307.98000002,800211.59999847,3445.11010742
950307.32000017,800222.98999786,3441.09008789
950305.34000015,800260.91999817,3429.87011719
950305.63999987,800267.69999695,3434.18994141
950302.1500001,800323.52000427,3411.9699707
950298.92999995,800386.88000488,3394.56005859
950298.40999997,800404.8500061,3393.35009766
950296.49000001,800455.85998535,3385.37988281
950296.0999999,800497.41000366,3390.31005859
950310.47999954,800151.25999832,3460.33007813
950310.02000046,800161.18999863,3457.89990234
950309.48999977,800170.29000092,3454.72998047
950303.66000009,800285.28999329,3423.32006836
950302.98000002,800299.27999878,3419.72998047
950299.01999998,800371.5,3397.07006836
950298.47000003,800410.47000122,3400.22998047
950297.46000004,800414.14001465,3391.36010742
